receipt_id,barcode,brand_code,competitor_rewards_group,is_competitive_product,description,discounted_item_price,final_price,item_number,item_price,needs_fetch_review,needs_fetch_review_reason,original_final_price,original_metabrite_barcode,metabrite_campaign_id,original_metabrite_description,original_meta_brite_item_price,original_metabrite_quantity_purchased,original_receipt_item_text,partner_item_id,points_earned,points_payer_id,points_not_awarded_reason,prevent_target_gap_points,price_after_coupon,quantity_purchased,rewards_group,rewards_product_partner_id,target_price,user_flagged_barcode,user_flagged_description,is_user_flagged_new_item,user_flagged_price,user_flagged_quantity
600b420b0a7214ada200000d,22000014252,ORBIT,,,ORBIT BUBBLE MINT DENTAL GUM SUGAR FREE PELLET RP 180 CT - 0022000014252,6.45,6.45,,6.45,,,,,,,,,ORBIT GUM,1046,,,,,,1,,5e825d64f221c312e698a62a,,,,,,
600b420b0a7214ada200000d,,,,,CHEEZITCRCKR,6.49,6.49,,6.49,,,,,,,,,CHEEZITCRCKR,1048,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,Cranberry Sunshine,4.98,4.98,,4.98,,,,,,,,,SUNSHINE C,1050,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,FOLGERSCOFF CLS,9.99,9.99,,9.99,,,,,,,,,FOLGERSCOFF CLS,1052,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,true,FOLGERS COFFEE,9.99,9.99,,9.99,,,,,,,,,FOLGERS COFFEE,1054,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600b420b0a7214ada200000d,29000073692,PLANTERS,,,PLANTERS Mixed Nuts 56 oz. Canister,14.99,14.99,,14.99,,,,,PLANTERS MIXED NUTS,,,,PLNTR CASHEVNS 3,1058,75.0,559c2234e4b06aca36af13c6,,,,1,PLANTERS MIXED NUTS,559c2234e4b06aca36af13c6,,,,,,
600b420b0a7214ada200000d,,,,,KLLGO FUN PACK C,4.99,4.99,,4.99,,,,,,,,,KLLGO FUN PACK C,1062,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,FRUITY SNACKS,5.99,5.99,,5.99,,,,,,,,,FRUITY SNACKS,1068,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PRG US ORG OR SP!,2.99,2.99,,2.99,,,,,,,,,PRG US ORG OR SP!,1070,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,PRINGLES,,,PRINGLES CRISPS,2.99,2.99,,2.99,,,,,,,,,PRINGLES CRISPS,1072,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,KELLOGG'S,,,KLLGG S CEREAL,4.99,4.99,,4.99,,,,,,,,,KLLGG S CEREAL,1074,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,511111902690,KRAFT,,false,KRAFT,6.49,6.49,,6.49,,,,,,,,,CHEEZETCR KR,1078,32.5,559c2234e4b06aca36af13c6,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600b420b0a7214ada200000d,,,,,SUNSHINEC,4.98,4.98,,4.98,,,,,,,,,SUNSHINEC,1080,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,true,FOLGERS COEFCES,9.99,9.99,,9.99,,,,,,,,,FOLGERS COEFCES,1082,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600b420b0a7214ada200000d,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,true,FOLGERS COEEEE,9.99,9.99,,9.99,,,,,,,,,FOLGERS COEEEE,1084,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600b420b0a7214ada200000d,,,,,PENTRCASHEWS3 E,14.99,14.99,,14.99,,,,,,,,,PENTRCASHEWS3 E,1088,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,KEEGO-EUNEPACK C,4.99,4.99,,4.99,,,,,,,,,KEEGO-EUNEPACK C,1092,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,ERUETYSNACKS,5.99,5.99,,5.99,,,,,,,,,ERUETYSNACKS,1098,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PRG US-ORG CRISP,2.99,2.99,,2.99,,,,,,,,,PRG US-ORG CRISP,1100,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PRINGEESCRISPS,2.99,2.99,,2.99,,,,,,,,,PRINGEESCRISPS,1102,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,KEEGG SCEREAL,4.99,4.99,,4.99,,,,,,,,,KEEGG SCEREAL,1104,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,MART NEEE,4.98,4.98,,4.98,,,,,,,,,MART NEEE,1106,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,MARTINEEEISSPAR,2.49,2.49,,2.49,,,,,,,,,MARTINEEEISSPAR,1108,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,311111149350,WISHBONE,,false,WISHBONE SALAD DRESSING,3.29,3.29,,3.29,,,,,WISHBONE SALAD DRESSING,,,,WISHBONE RUSSIAE,1110,,5e825d64f221c312e698a62a,Action not allowed for user and CPG,,,1,WISHBONE SALAD DRESSING,5e825d64f221c312e698a62a,,,,,,
600b420b0a7214ada200000d,,,,,BRASWELLDRSSNG,5.49,5.49,,5.49,,,,,,,,,BRASWELLDRSSNG,1116,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,48001213517,HELLMANN'S/BEST FOODS,,,BST FDS SPRD MYNS JAR 30 FL OZ,4.28,4.28,,4.28,,,,,BEST FOODS MAYONNAISE,,,,BEST FOODS,1120,,,,,,1,BEST FOODS MAYONNAISE,559c2234e4b06aca36af13c6,,,,,,
600b420b0a7214ada200000d,,,,,CMPBLCRM,1.98,1.98,,1.98,,,,,,,,,CMPBLCRM,1124,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,MCCORMICK GRILL MATES,A.1. DRY RUB,,MCGRILL MATES,1.99,1.99,,1.99,,,,,,,,,MCGRILL MATES,1128,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,MCCORMICK GRILL MATES,A.1. DRY RUB,,MC GRILL MATES,1.99,1.99,,1.99,,,,,,,,,MC GRILL MATES,1130,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,L NDSAY GL,2.58,2.58,,2.58,,,,,,,,,L NDSAY GL,1135,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,Olives,2.58,2.58,,2.58,,,,,,,,,EINDSAY OL,1137,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,Sausage,6.98,6.98,,6.98,,,,,,,,,OBT SAUSAG,1139,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,71100309744,HIDDEN VALLEY,,,Hidden Valley Original Ranch Seasoning & Salad Dressing Mix 8 Oz,7.49,7.49,,7.49,,,,,HIDDEN VALLEY SEASONING SHAKER,,,,HVR SLD-DRSG36 E 1,1141,,5eebc5412455c97a877ef382,Action not allowed for user and CPG,,,1,HIDDEN VALLEY SEASONING SHAKER,5eebc5412455c97a877ef382,,,,,,
600b420b0a7214ada200000d,311111445421,HIDDEN VALLEY,,false,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5.49,5.49,,5.49,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,,HVR CUPS ORIGINA 1,1143,,5eebc5412455c97a877ef382,Action not allowed for user and CPG,,,1,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,,,
600b420b0a7214ada200000d,,,,,KITCHEN A,2.08,2.08,,2.08,,,,,,,,,KITCHEN A,1145,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,72310001244,BIGELOW,LIPTON TEA,true,Bigelow Tea Bags - Earl Grey,4.69,4.69,,4.69,,,,,,,,,BGLW EARL GREY TI 1,1147,,,,,,1,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,,,,,,
600b420b0a7214ada200000d,41800200139,WELCH'S,CAPRI SUN BEVERAGE DRINK,,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,2.98,2.98,,2.98,,,,,,,,,WELCHS CON,1149,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600b420b0a7214ada200000d,,PEARLS,,,PEARLS OLIVES BLM 1,4.49,4.49,,4.49,,,,,,,,,PEARLS OLIVES BLM 1,1151,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,ALSK BTRD PCN4.5( 1,4.19,4.19,,4.19,,,,,,,,,ALSK BTRD PCN4.5( 1,1153,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,ALASKA CHIP COMP 1,4.19,4.19,,4.19,,,,,,,,,ALASKA CHIP COMP 1,1155,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,ALASKA CHIP COMP 1,4.19,4.19,,4.19,,,,,,,,,ALASKA CHIP COMP 1,1157,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,ALASKACHIP COMP 1,4.19,4.19,,4.19,,,,,,,,,ALASKACHIP COMP 1,1159,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,NUTELLA,,,NUTELLA &,6.67,6.67,,6.67,,,,,,,,,NUTELLA &,1161,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,LUC CHES COLBYJA 1,7.99,7.99,,7.99,,,,,,,,,LUC CHES COLBYJA 1,1163,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,26623200000,CHEESE,,,Cheese Cheddar & Colby - Signature Mild Cheese,7.99,7.99,,7.99,,,,,,,,,LUC CHESE MLD CH 1,1165,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,LUCERNE MILK 296 1,3.89,3.89,,3.89,,,,,,,,,LUCERNE MILK 296 1,1167,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,NNCE,3.97,3.97,,3.97,,,,,,,,,NNCE,1169,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,LEGO 71029,4.99,4.99,,4.99,,,,,,,,,LEGO 71029,1173,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,LEGO 71029,4.99,4.99,,4.99,,,,,,,,,LEGO 71029,1175,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PC PCKT VVALLETA R 1 N,,4.79,,4.79,,,,,,,,,PC PCKT VVALLETA R 1 N,1177,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,311111511867,BEN AND JERRYS,,false,BEN AND JERRYS ICE CREAM,3.49,3.49,,3.49,,,,,BEN AND JERRYS ICE CREAM,,,,BEN JERRYS I,1186,34.9,5332f5f6e4b03c9a25efd0b4,,,,1,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,,,
600b420b0a7214ada200000d,311111511867,BEN AND JERRYS,,false,BEN AND JERRYS ICE CREAM,4.49,4.49,,4.49,,,,,BEN AND JERRYS ICE CREAM,,,,BEN JERRYS I,1188,44.9,5332f5f6e4b03c9a25efd0b4,,,,1,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,,,
600b420b0a7214ada200000d,311111511867,BEN AND JERRYS,,false,BEN AND JERRYS ICE CREAM,3.49,3.49,,3.49,,,,,BEN AND JERRYS ICE CREAM,,,,BEN JERRYS I,1192,34.9,5332f5f6e4b03c9a25efd0b4,,,,1,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,,,
600b420b0a7214ada200000d,,,,,STO BABY SPR,5.99,5.99,,5.99,,,,,,,,,STO BABY SPR,1242,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,LEGO 71029,4.99,4.99,,4.99,,,,,,,,,LEGO 71029,1244,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PCJAMIE PANEL,23.99,23.99,,23.99,,,,,,,,,PCJAMIE PANEL,1246,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PCJAMIE PANEL,23.99,23.99,,23.99,,,,,,,,,PCJAMIE PANEL,1248,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,Sunflower Seeds,3.05,3.05,,3.05,,,,,,,,,SFOW,1250,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,MY LIFE AS,8.87,8.87,,8.87,,,,,,,,,MY LIFE AS,1252,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,LEGO 30554,4.97,4.97,,4.97,,,,,,,,,LEGO 30554,1254,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,LEGO 30554,4.97,4.97,,4.97,,,,,,,,,LEGO 30554,1256,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,REINFRCMENT,1.93,1.93,,1.93,,,,,,,,,REINFRCMENT,1258,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PFFY,3.18,3.18,,3.18,,,,,,,,,PFFY,1260,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,1OZ DFP,1.24,1.24,,1.24,,,,,,,,,1OZ DFP,1262,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,500PC ELASTC,2.94,2.94,,2.94,,,,,,,,,500PC ELASTC,1264,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,70158008678,KRAZY GLUE,,,Krazy Glue Sticks,9.17,9.17,,9.17,,,,,,,,,GLUE STICK,1266,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,70158008678,KRAZY GLUE,,,Krazy Glue Sticks,9.17,9.17,,9.17,,,,,,,,,GLUE STICK,1268,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,ENRAA24PK,16.24,16.24,,16.24,,,,,,,,,ENRAA24PK,1272,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PLAY DOH,0.56,0.56,,0.56,,,,,,,,,PLAY DOH,1274,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PLAY DOH,0.56,0.56,,0.56,,,,,,,,,PLAY DOH,1276,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PLAY DOH,0.56,0.56,,0.56,,,,,,,,,PLAY DOH,1278,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PLAY DOH,0.56,0.56,,0.56,,,,,,,,,PLAY DOH,1280,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PLAY DOH,0.56,0.56,,0.56,,,,,,,,,PLAY DOH,1282,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PLAYDON,0.56,0.56,,0.56,,,,,,,,,PLAYDON,1284,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PLAYDOH,0.56,0.56,,0.56,,,,,,,,,PLAYDOH,1286,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PLAY DOH,0.56,0.56,,0.56,,,,,,,,,PLAY DOH,1288,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PLAY DOH,0.56,0.56,,0.56,,,,,,,,,PLAY DOH,1290,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,DG CHOC 1PC,1.33,1.33,,1.33,,,,,,,,,DG CHOC 1PC,1292,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,Sour Cream,4.28,4.28,,4.28,,,,,,,,,SOUR CREAM,1294,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,Eggs,9.12,9.12,,9.12,,,,,,,,,EGGS 60CT,1296,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,HOUSE KET,11.23,11.23,,11.23,,,,,,,,,HOUSE KET,1300,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,Whole Milk,3.79,3.79,,3.79,,,,,,,,,196 MILK,1302,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,511111704140,PREGO,,false,PREGO,2.19,2.19,,2.19,,,,,,,,,PREGO PASTASAUCE,1307,21.9,5a734034e4b0d58f376be874,,,,1,,5a734034e4b0d58f376be874,,,,,,
600b420b0a7214ada200000d,,,,,STO VHITE WINE,2.89,2.89,,2.89,,,,,,,,,STO VHITE WINE,1311,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,737628011506,THAI KITCHEN,CAPRI SUN BEVERAGE DRINK,,Thai Kitchen Unsweetened Coconut Milk,3.29,3.29,,3.29,,,,,,,,,THAIKT CCNT MILK,1325,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,737628011506,THAI KITCHEN,CAPRI SUN BEVERAGE DRINK,,Thai Kitchen Unsweetened Coconut Milk,3.29,3.29,,3.29,,,,,,,,,THAIKT CCNT MILK,1327,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,861745000010,VITAL FARMS ALFRESCO EGGS,,,Vital Farms Alfresco Pasture Raised Grade A Large Eggs,5.99,5.99,,5.99,,,,,,,,,ALFRSCO EGGS,1329,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,OVALTINE,,,OVALTINE,4.79,4.79,,4.79,,,,,,,,,OVALTINE,1331,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,LA BANDERITA,TACO BELL TACO SHELLS,,LA BNDTA TDRTILLA,2.87,2.87,,2.87,,,,,,,,,LA BNDTA TDRTILLA,1335,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,PODLCULT OOCO,5.49,5.49,,5.49,,,,,,,,,PODLCULT OOCO,1339,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,DR PEPPER,PEPSI 20 OZ,true,DR PEPPER,1.89,1.89,,1.89,,,,,,,,,DR PEPPER,1341,,,,,,1,,5332f5fbe4b03c9a25efd0ba,,,,,,
600b420b0a7214ada200000d,,,,,Diced Potatoes,2.99,2.99,,2.99,,,,,,,,,EYELLOW POTATOES,1343,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,GRIMMWAY FARMS,,,GRMW CARROTS ORG,3.49,3.49,,3.49,,,,,,,,,GRMW CARROTS ORG,1345,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,EGGO,,,EGGO WAFFLES,2.49,2.49,,2.49,,,,,,,,,EGGO WAFFLES,1347,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,BEDMALMONDS,2.99,2.99,,2.99,,,,,,,,,BEDMALMONDS,1349,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,SIMPLYORANGEJCE,3.99,3.99,,3.99,,,,,,,,,SIMPLYORANGEJCE,1351,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,4662,,,,Shallots Onions,0.48,0.48,,0.48,,,,,,,,,ONIONS SHALLOTS,1353,,,,,,3,,,,,,,,
600b420b0a7214ada200000d,,,,,RNDYCILANTRO,2.29,2.29,,2.29,,,,,,,,,RNDYCILANTRO,1355,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,511111104186,PACIFIC FOODS,,false,PACIFIC FOODS,4.99,4.99,,4.99,,,,,,,,,PACF BONE BROTH,1359,49.9,5a734034e4b0d58f376be874,,,,1,,5a734034e4b0d58f376be874,,,,,,
600b420b0a7214ada200000d,,SABRA,ATHENOS HUMMUS,,SABRA HUMMUS,3.99,3.99,,3.99,,,,,,,,,SABRA HUMMUS,1363,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,4608,,,,Regular Garlic,0.59,0.59,,0.59,,,,,,,,,UUMBO GARLIC,1367,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,511111704140,PREGO,,false,PREGO,2.19,2.19,,2.19,,,,,,,,,PREGO PASTA SAUCE,1369,21.9,5a734034e4b0d58f376be874,,,,1,,5a734034e4b0d58f376be874,,,,,,
600b420b0a7214ada200000d,41235000328,MRS. RENFRO'S,VELVEETA CHEESE - SAUCE,,MRS RNF NCH CHS BLND SHLF STBL SC JAR 16 OZ,3.99,3.99,,3.99,,,,,,,,,RENFROS PCNTE SCE,1371,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600b420b0a7214ada200000d,,,,,STO VHITE V NE,2.89,2.89,,2.89,,,,,,,,,STO VHITE V NE,1373,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,737628011506,THAI KITCHEN,CAPRI SUN BEVERAGE DRINK,,Thai Kitchen Unsweetened Coconut Milk,3.29,3.29,,3.29,,,,,,,,,THAIKT CCNT MILK,1387,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,737628011506,THAI KITCHEN,CAPRI SUN BEVERAGE DRINK,,Thai Kitchen Unsweetened Coconut Milk,3.29,3.29,,3.29,,,,,,,,,THAIKT CCNT MILK,1389,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,Eggs,5.99,5.99,,5.99,,,,,,,,,ALFRSOO EGGS,1391,,,,,,1,,,,,,,,
600b420b0a7214ada200000d,,,,,TYALT NE,4.79,4.79,,4.79,,,,,,,,,TYALT NE,1393,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.50,13.50,,13.50,,,,,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,1011,,,,,,2,,,,,,,,
600af82f0a720f053500000a,12000809941,PEPSI,,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.44,1.44,,1.44,,,,,PEPSI 12 OZ 12 PACK,,,,"PEPSI COLA, 12 OZ. CAN",1014,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,,,1,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,,,
600af82f0a720f053500000a,28400642033,DORITOS,,,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,6.56,6.56,,6.56,,,,,DORITOS NACHO CHEESE MULTI SERVE,,,,"DORITOS NACHO CHEESE, 28.5 OZ",1016,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,,,2,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,,,
600af82f0a720f053500000a,76840100354,BEN AND JERRYS,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,23.45,23.45,,23.45,,,,,BEN AND JERRYS ICE CREAM,,,,BEN & JERRY S CHUNKY MONKEY PINT,1019,234.5,5332f5f6e4b03c9a25efd0b4,,,,5,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,,,
600af82f0a720f053500000a,36000391718,KLEENEX,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,6.88,6.88,,6.88,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,,KLEENEX TRUSTED CARE FACIAL TISSUES,1022,68.8,550b2565e4b001d5e9e4146f,,,,2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,,,
600af82f0a720f053500000a,,BORDEN,,,"BORDEN 2% MILK, 1/2 GAL",4.79,4.79,,4.79,,,,,,,,,"BORDEN 2% MILK, 1/2 GAL",1025,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,STO BABY SPR,5.99,5.99,,5.99,,,,,,,,,STO BABY SPR,1035,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,LEGO 71029,4.99,4.99,,4.99,,,,,,,,,LEGO 71029,1038,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,PCJAMIE PANEL,23.99,23.99,,23.99,,,,,,,,,PCJAMIE PANEL,1041,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,PC JAMIE PANEL,23.99,23.99,,23.99,,,,,,,,,PC JAMIE PANEL,1044,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,VY LIFE AS H NNA,8.87,8.87,,8.87,,,,,,,,,VY LIFE AS H NNA,1050,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,LEGO 30554,4.97,4.97,,4.97,,,,,,,,,LEGO 30554,1053,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,LEGO 30554,4.97,4.97,,4.97,,,,,,,,,LEGO 30554,1056,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,REINFRCMENT,1.93,1.93,,1.93,,,,,,,,,REINFRCMENT,1059,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,EPFFY,3.18,3.18,,3.18,,,,,,,,,EPFFY,1061,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,LLOZDFP,1.24,1.24,,1.24,,,,,,,,,LLOZDFP,1064,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,500PC ELAUSTC,2.94,2.94,,2.94,,,,,,,,,500PC ELAUSTC,1066,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,FGLUESTICK,9.17,9.17,,9.17,,,,,,,,,FGLUESTICK,1068,,,,,,1,,,,,,,,
600af82f0a720f053500000a,70158008678,KRAZY GLUE,,,Krazy Glue Sticks,9.17,9.17,,9.17,,,,,,,,,GLUE STICK,1071,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,ENRAA24PK,16.24,16.24,,16.24,,,,,,,,,ENRAA24PK,1075,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,PLAY DOH,0.56,0.56,,0.56,,,,,,,,,PLAY DOH,1078,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,PLAY DOH,0.56,0.56,,0.56,,,,,,,,,PLAY DOH,1080,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,PLAY DOH,0.56,0.56,,0.56,,,,,,,,,PLAY DOH,1083,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,PLAY DOH,0.56,0.56,,0.56,,,,,,,,,PLAY DOH,1085,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,PLAY DOH,0.56,0.56,,0.56,,,,,,,,,PLAY DOH,1087,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,PLAYDON,0.56,0.56,,0.56,,,,,,,,,PLAYDON,1089,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,PLAYDOH,0.56,0.56,,0.56,,,,,,,,,PLAYDOH,1091,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,PLAYDOH,0.56,0.56,,0.56,,,,,,,,,PLAYDOH,1093,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,PLAYDOH,0.56,0.56,,0.56,,,,,,,,,PLAYDOH,1095,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,DG CHOC 1PC,1.33,1.33,,1.33,,,,,,,,,DG CHOC 1PC,1097,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,MEMO BOOK,1.99,1.99,,1.99,,,,,,,,,MEMO BOOK,1103,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,BOOKSTORE,9.95,9.95,,9.95,,,,,,,,,BOOKSTORE,1106,,,,,,1,,,,,,,,
600af82f0a720f053500000a,,,,,PRSLJEL Y,3.37,3.37,,3.37,,,,,,,,,PRSLJEL Y,1121,,,,,,1,,,,,,,,
600af82f0a720f053500000a,311111511867,BEN AND JERRYS,,false,BEN AND JERRYS ICE CREAM,5.59,5.59,,5.59,,,,,BEN AND JERRYS ICE CREAM,,,,BEN JERRYS,1124,55.9,5332f5f6e4b03c9a25efd0b4,,,,1,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,,,
600af82f0a720f053500000a,311111511867,BEN AND JERRYS,,false,BEN AND JERRYS ICE CREAM,5.59,5.59,,5.59,,,,,BEN AND JERRYS ICE CREAM,,,,BEN JERRYS,1126,55.9,5332f5f6e4b03c9a25efd0b4,,,,1,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,,,
